method,dim,lineage,corr_gen,corr_ap,local-global,local-global-num
hMDS,5,ABpxpppa,-0.7030610097987608,-0.8062459216881123,local,4
hMDS,5,ABpxppap,-0.7234614444888771,-0.8221609714432654,local,4
hMDS,5,ABpxppaa,-0.6987085371151283,-0.8876614938384478,local,4
hMDS,5,ABpxpaap,-0.7075938703572449,-0.9326379127367738,local,4
hMDS,5,ABpxpaaa,-0.7574046729384918,-0.931901876102357,local,4
hMDS,5,ABpxp,-0.7166611255090372,-0.6758540336526179,global,1
hMDS,5,ABpxpp,-0.6086964202357243,-0.7742341136504942,global,2
hMDS,5,ABpxpa,-0.7573150330257371,-0.442306731242341,global,2
hMDS,5,ABpxppp,-0.7161714470383728,-0.5986496690491783,global,3
hMDS,5,ABpxppa,-0.6454023379855245,-0.8238382783453028,global,3
hMDS,5,ABpxpap,-0.7909655556863734,-0.7100171125495113,global,3
hMDS,5,ABpxpaa,-0.7337031964537218,-0.6659953701648345,global,3
hMDS,5,ABpxpppp,-0.6279768363007542,-0.7652139039596993,local,4
hMDS,5,ABpxpppa,-0.7223388063640106,-0.7944456469359931,local,4
hMDS,5,ABpxppap,-0.7306141623431386,-0.8355011812847706,local,4
hMDS,5,ABpxppaa,-0.684341243179961,-0.8819836136479955,local,4
hMDS,5,ABpxpaap,-0.7014653999870409,-0.8991323546026525,local,4
hMDS,5,ABpxpaaa,-0.7601798196570498,-0.923375727876237,local,4
hMDS,5,ABpxp,-0.6132528195871234,-0.6525868997293429,global,1
hMDS,5,ABpxpp,-0.5407814029364977,-0.690041329752489,global,2
hMDS,5,ABpxpa,-0.8251749434461808,-0.5469455706143521,global,2
hMDS,5,ABpxppp,-0.7098344074543106,-0.596158119319657,global,3
hMDS,5,ABpxppa,-0.6416874677120256,-0.8075202225248441,global,3
hMDS,5,ABpxpap,-0.7371622549364709,-0.7076830604246629,global,3
hMDS,5,ABpxpaa,-0.7132275758683102,-0.5197550279135532,global,3
hMDS,5,ABpxpppp,-0.7081012853017611,-0.7174064634159419,local,4
hMDS,5,ABpxpppa,-0.7060776560338394,-0.7792408623378954,local,4
hMDS,5,ABpxppap,-0.6870769555017295,-0.8381071017391669,local,4
hMDS,5,ABpxppaa,-0.7551517211332732,-0.9010529564366231,local,4
hMDS,5,ABpxpaap,-0.7166303923770754,-0.9310402510908367,local,4
hMDS,5,ABpxpaaa,-0.7443225327404961,-0.9258210821724993,local,4
hMDS,5,ABpxp,-0.6147972754950282,-0.5969539130702205,global,1
hMDS,5,ABpxpp,-0.6686214939789372,-0.6644828469531038,global,2
hMDS,5,ABpxpa,-0.7784672728476194,-0.5405519586983335,global,2
hMDS,5,ABpxppp,-0.6537205798281842,-0.5487810478621994,global,3
hMDS,5,ABpxppa,-0.700068739202787,-0.7944912760867174,global,3
hMDS,5,ABpxpap,-0.7402188844307888,-0.6969744112519394,global,3
hMDS,5,ABpxpaa,-0.6680492866653511,-0.644335771549486,global,3
hMDS,5,ABpxpppp,-0.6710876952533205,-0.7384413731145291,local,4
hMDS,5,ABpxpppa,-0.748529642830772,-0.8083381939395147,local,4
hMDS,5,ABpxppap,-0.6700082469075421,-0.8329373977807155,local,4
hMDS,5,ABpxppaa,-0.7165417187079998,-0.8807770734449673,local,4
hMDS,5,ABpxpaap,-0.6756805618740256,-0.9073513799599058,local,4
hMDS,5,ABpxpaaa,-0.7645423842529178,-0.9277549854263016,local,4
hMDS,5,ABpxp,-0.6004354703724988,-0.6232423666987879,global,1
hMDS,5,ABpxpp,-0.6192447844581852,-0.6630535207237085,global,2
hMDS,5,ABpxpa,-0.7299134125059483,-0.5734714360016755,global,2
hMDS,5,ABpxppp,-0.7176064009496388,-0.5309129100954117,global,3
hMDS,5,ABpxppa,-0.6901442237786979,-0.8116913347765271,global,3
hMDS,5,ABpxpap,-0.7708036216654678,-0.7124483514814826,global,3
hMDS,5,ABpxpaa,-0.6893852002845134,-0.6117503583268865,global,3
hMDS,5,ABpxpppp,-0.7263345412352413,-0.7458649568096398,local,4
hMDS,5,ABpxpppa,-0.6861050990696593,-0.8044941287113352,local,4
hMDS,5,ABpxppap,-0.7055188867258342,-0.8417303763387936,local,4
hMDS,5,ABpxppaa,-0.7186017811008889,-0.8775932497722235,local,4
hMDS,5,ABpxpaap,-0.6821011159040191,-0.9139851659292506,local,4
hMDS,5,ABpxpaaa,-0.7400090464485655,-0.9429696266648682,local,4
hMDS,5,ABpxp,-0.5958462915810935,-0.7175568285857866,global,1
hMDS,5,ABpxpp,-0.6584378228666603,-0.6851861573967992,global,2
hMDS,5,ABpxpa,-0.755059165634404,-0.42359191903270105,global,2
hMDS,5,ABpxppp,-0.6823415737229991,-0.6115295749837678,global,3
hMDS,5,ABpxppa,-0.6475626641825984,-0.7941357485136461,global,3
hMDS,5,ABpxpap,-0.6722788659527704,-0.6581321707445608,global,3
hMDS,5,ABpxpaa,-0.7412092694627288,-0.5640623883680624,global,3
hMDS,5,ABpxpppp,-0.7158675041611786,-0.7676552944555397,local,4
hMDS,5,ABpxpppa,-0.7403999737668819,-0.8080171950895196,local,4
hMDS,5,ABpxppap,-0.6969899547248832,-0.8689346013295539,local,4
hMDS,5,ABpxppaa,-0.7052706433565928,-0.8769935901705268,local,4
hMDS,5,ABpxpaap,-0.7013251377984882,-0.9165147253491106,local,4
hMDS,5,ABpxpaaa,-0.7799627762713089,-0.9315643765821326,local,4
hMDS,5,ABpxp,-0.6490313337189961,-0.7267200003840015,global,1
hMDS,5,ABpxpp,-0.6653599193634269,-0.6355460913860893,global,2
hMDS,5,ABpxpa,-0.7538542564308922,-0.5582906675781608,global,2
hMDS,5,ABpxppp,-0.6602083997348733,-0.5922309271147315,global,3
hMDS,5,ABpxppa,-0.6958518662602942,-0.7987804558641424,global,3
hMDS,5,ABpxpap,-0.7946022738498538,-0.672116595644895,global,3
hMDS,5,ABpxpaa,-0.7034331110985932,-0.6268237652255588,global,3
hMDS,5,ABpxpppp,-0.7155597339075919,-0.7250031659497923,local,4
hMDS,5,ABpxpppa,-0.7190441944151251,-0.7910829115263646,local,4
hMDS,5,ABpxppap,-0.7198452733336195,-0.8384813426678717,local,4
hMDS,5,ABpxppaa,-0.7006194139546645,-0.8801595574172322,local,4
hMDS,5,ABpxpaap,-0.7120562611661647,-0.9207619724619741,local,4
hMDS,5,ABpxpaaa,-0.7488425233595456,-0.9379992664449739,local,4
hMDS,5,ABpxp,-0.6158280267133438,-0.6962910965327493,global,1
hMDS,5,ABpxpp,-0.6800957244149692,-0.6973295784027951,global,2
hMDS,5,ABpxpa,-0.7210702325633194,-0.4453434550092001,global,2
hMDS,5,ABpxppp,-0.7013938516298024,-0.5672287880112727,global,3
hMDS,5,ABpxppa,-0.6737564809233536,-0.7948004462160576,global,3
hMDS,5,ABpxpap,-0.7439661171069823,-0.7120093610021592,global,3
hMDS,5,ABpxpaa,-0.7302483541481256,-0.5756533487681045,global,3
hMDS,5,ABpxpppp,-0.6867185009798756,-0.7277329145624871,local,4
hMDS,5,ABpxpppa,-0.7162564375453745,-0.790509652560342,local,4
hMDS,5,ABpxppap,-0.736773037194153,-0.8372008199655911,local,4
hMDS,5,ABpxppaa,-0.6878959375097305,-0.884171449961076,local,4
hMDS,5,ABpxpaap,-0.7088210147909867,-0.9241963046782389,local,4
hMDS,5,ABpxpaaa,-0.7616080411068542,-0.9323664819373813,local,4
hMDS,5,ABpxp,-0.700222024356186,-0.7927284673692365,global,1
hMDS,5,ABpxpp,-0.7289481059995118,-0.6660202382255284,global,2
hMDS,5,ABpxpa,-0.7197612910145169,-0.3975582948134279,global,2
hMDS,5,ABpxppp,-0.6321096783943743,-0.5686399817260157,global,3
hMDS,5,ABpxppa,-0.6561496926776699,-0.8151706471602989,global,3
hMDS,5,ABpxpap,-0.7679795866544524,-0.7178317679807917,global,3
hMDS,5,ABpxpaa,-0.7292825002337078,-0.6159006585085258,global,3
hMDS,5,ABpxpppp,-0.7627041886823132,-0.7672178951487836,local,4
hMDS,5,ABpxpppa,-0.7275552883044796,-0.8043341023404741,local,4
hMDS,5,ABpxppap,-0.7116585778059674,-0.8577777494940527,local,4
hMDS,5,ABpxppaa,-0.7096683458463928,-0.8860542944666467,local,4
hMDS,5,ABpxpaap,-0.678530200091076,-0.9196725651362685,local,4
hMDS,5,ABpxpaaa,-0.7303155831381444,-0.9429554228353056,local,4
hMDS,5,ABpxp,-0.6420187554150166,-0.4600593158176885,global,1
hMDS,5,ABpxpp,-0.5977213268937636,-0.6611065025297638,global,2
hMDS,5,ABpxpa,-0.7108661962433227,-0.7050990721768411,global,2
hMDS,5,ABpxppp,-0.6224445839754066,-0.5566854598085472,global,3
hMDS,5,ABpxppa,-0.710269905539742,-0.8044416179479124,global,3
hMDS,5,ABpxpap,-0.7838185455676911,-0.6781853264486715,global,3
hMDS,5,ABpxpaa,-0.6966553548844807,-0.6233492316695439,global,3
hMDS,5,ABpxpppp,-0.6672422947546083,-0.7502150406795942,local,4
hMDS,5,ABpxpppa,-0.7432724111775356,-0.7639145046385856,local,4
hMDS,5,ABpxppap,-0.6912269952141176,-0.85255858762132,local,4
hMDS,5,ABpxppaa,-0.6880152621044786,-0.8854682237981693,local,4
hMDS,5,ABpxpaap,-0.7165998232934281,-0.9212535641634902,local,4
hMDS,5,ABpxpaaa,-0.7964084370257508,-0.9296286034138084,local,4
hMDS,5,ABpxp,-0.6779358845465908,-0.6323114876349804,global,1
hMDS,5,ABpxpp,-0.6671056721449866,-0.713783777202492,global,2
hMDS,5,ABpxpa,-0.7905730355302071,-0.6309840556134895,global,2
hMDS,5,ABpxppp,-0.7129209129428083,-0.5846692218454057,global,3
hMDS,5,ABpxppa,-0.6378325061174777,-0.8145766066798439,global,3
hMDS,5,ABpxpap,-0.696974094020916,-0.6362723186970008,global,3
hMDS,5,ABpxpaa,-0.7579651601552024,-0.6058784652634825,global,3
hMDS,5,ABpxpppp,-0.6661544665218158,-0.7349250274510669,local,4
hMDS,5,ABpxpppa,-0.6454892434711992,-0.7804221092234963,local,4
hMDS,5,ABpxppap,-0.7233571266455864,-0.8560492787929219,local,4
hMDS,5,ABpxppaa,-0.682506571677967,-0.8884073215378437,local,4
hMDS,5,ABpxpaap,-0.7380624572843908,-0.9242990365241095,local,4
hMDS,5,ABpxpaaa,-0.7908961791022607,-0.9238245726426311,local,4
hMDS,5,ABpxp,-0.6203156551126477,-0.6750547728647711,global,1
hMDS,5,ABpxpp,-0.7138124123578026,-0.6797926958394371,global,2
hMDS,5,ABpxpa,-0.7320718450219423,-0.3977447323463689,global,2
hMDS,5,ABpxppp,-0.7381224442917756,-0.547941836902446,global,3
hMDS,5,ABpxppa,-0.650835583363936,-0.801229394607697,global,3
hMDS,5,ABpxpap,-0.7312599957707868,-0.7067781871227774,global,3
hMDS,5,ABpxpaa,-0.7258934112272989,-0.6009637171492417,global,3
hMDS,5,ABpxpppp,-0.6689922873273985,-0.6837760006190363,local,4
hMDS,5,ABpxpppa,-0.6897751954252381,-0.7998410438195874,local,4
hMDS,5,ABpxppap,-0.729384191957026,-0.8536846088944741,local,4
hMDS,5,ABpxppaa,-0.6649543192099268,-0.8812474290528409,local,4
hMDS,5,ABpxpaap,-0.7004571652961983,-0.9131080913416125,local,4
hMDS,5,ABpxpaaa,-0.7750270298826987,-0.938992617620652,local,4
hMDS,5,ABpxp,-0.6574381907074208,-0.6409666159287913,global,1
hMDS,5,ABpxpp,-0.6991000844174626,-0.6866779751589319,global,2
hMDS,5,ABpxpa,-0.7622312983845227,-0.49526359895706173,global,2
hMDS,5,ABpxppp,-0.7212486215354114,-0.5615077341144363,global,3
hMDS,5,ABpxppa,-0.7013062672234464,-0.8175922411170663,global,3
hMDS,5,ABpxpap,-0.7141560011336793,-0.690276672947661,global,3
hMDS,5,ABpxpaa,-0.7343268492015826,-0.6044882412441138,global,3
hMDS,5,ABpxpppp,-0.6804559123166333,-0.6946726080053889,local,4
hMDS,5,ABpxpppa,-0.7192954432461457,-0.7675128495794965,local,4
hMDS,5,ABpxppap,-0.7524492943918033,-0.821895543367309,local,4
hMDS,5,ABpxppaa,-0.6567975263399202,-0.8684770774443764,local,4
hMDS,5,ABpxpaap,-0.6939962775691224,-0.9226934179930038,local,4
hMDS,5,ABpxpaaa,-0.7801603035072289,-0.9256898251251279,local,4
hMDS,5,ABpxp,-0.5434056877794178,-0.5758669789134457,global,1
hMDS,5,ABpxpp,-0.6588705373386814,-0.6879175160072553,global,2
hMDS,5,ABpxpa,-0.6526228490510046,-0.5181249609710501,global,2
hMDS,5,ABpxppp,-0.6929447177212978,-0.5729302660732475,global,3
hMDS,5,ABpxppa,-0.7155743353156583,-0.8398069066558664,global,3
hMDS,5,ABpxpap,-0.7521730396377911,-0.7256430613157435,global,3
hMDS,5,ABpxpaa,-0.678495307881839,-0.6145783395954272,global,3
hMDS,5,ABpxpppp,-0.7204248029667322,-0.7634751408521311,local,4
hMDS,5,ABpxpppa,-0.7318162390905624,-0.782355339767379,local,4
hMDS,5,ABpxppap,-0.7091106073644973,-0.8599283388885954,local,4
hMDS,5,ABpxppaa,-0.7121709372429811,-0.8945406885823031,local,4
hMDS,5,ABpxpaap,-0.7199664666162382,-0.91492327282124,local,4
hMDS,5,ABpxpaaa,-0.779823516652866,-0.9360094730869128,local,4
hMDS,5,ABpxp,-0.5576659313575286,-0.258972656665301,global,1
hMDS,5,ABpxpp,-0.5951059509164038,-0.7004087199162541,global,2
hMDS,5,ABpxpa,-0.8165627402097245,-0.6507144049404702,global,2
hMDS,5,ABpxppp,-0.748342390688524,-0.5710629106338199,global,3
hMDS,5,ABpxppa,-0.6612925173662852,-0.8147542171922684,global,3
hMDS,5,ABpxpap,-0.8051446289381752,-0.6749564584782038,global,3
hMDS,5,ABpxpaa,-0.6760788750395212,-0.5417725844907939,global,3
PCA,5,ABpxpppp,-0.6903050520551881,-0.5902198149218649,local,4
PCA,5,ABpxpppa,-0.6663067262391762,-0.7607008947354081,local,4
PCA,5,ABpxppap,-0.7374568084657624,-0.25838120572104495,local,4
PCA,5,ABpxppaa,-0.7419060191035962,-0.8766780136482045,local,4
PCA,5,ABpxpaap,-0.7040264393740314,-0.8941259795353517,local,4
PCA,5,ABpxpaaa,-0.677704968322357,-0.8238661136530638,local,4
PCA,5,ABpxp,-0.5311080801053619,-0.3203653503074501,global,1
PCA,5,ABpxpp,-0.6102978959562947,-0.6703196620794105,global,2
PCA,5,ABpxpa,-0.6777812133218959,-0.5546580540931805,global,2
PCA,5,ABpxppp,-0.6163738970495278,-0.5210936165389539,global,3
PCA,5,ABpxppa,-0.6853953479554615,-0.7929313456200985,global,3
PCA,5,ABpxpap,-0.6522052067584982,-0.8347461100059149,global,3
PCA,5,ABpxpaa,-0.7362753379307345,-0.5517414368779157,global,3
PCA,5,ABpxpppp,-0.6754380232089854,-0.6096923875742082,local,4
PCA,5,ABpxpppa,-0.639725489617862,-0.7625233044180116,local,4
PCA,5,ABpxppap,-0.7107129796019764,-0.29488489628196735,local,4
PCA,5,ABpxppaa,-0.7582366329506564,-0.882062090565198,local,4
PCA,5,ABpxpaap,-0.6962207078292504,-0.8873504033964881,local,4
PCA,5,ABpxpaaa,-0.6578503535751832,-0.8010328961262174,local,4
PCA,5,ABpxp,-0.6073577671491714,-0.17388422737818823,global,1
PCA,5,ABpxpp,-0.4623149668387308,-0.6689798424078347,global,2
PCA,5,ABpxpa,-0.6494940124522562,-0.5890392446589973,global,2
PCA,5,ABpxppp,-0.5986401284177243,-0.5617835371657871,global,3
PCA,5,ABpxppa,-0.6238004217537595,-0.7849364640094616,global,3
PCA,5,ABpxpap,-0.7024365021819953,-0.8169904923002181,global,3
PCA,5,ABpxpaa,-0.5925433289461155,-0.6305075041746327,global,3
PCA,5,ABpxpppp,-0.6516666533459962,-0.6058006235349966,local,4
PCA,5,ABpxpppa,-0.6801636423866209,-0.7842298040259545,local,4
PCA,5,ABpxppap,-0.6905282522812263,-0.2722329861288433,local,4
PCA,5,ABpxppaa,-0.7240824831056141,-0.8826395655005101,local,4
PCA,5,ABpxpaap,-0.6940827995420643,-0.8893046957664759,local,4
PCA,5,ABpxpaaa,-0.6334114834296888,-0.7891923467488731,local,4
PCA,5,ABpxp,-0.5144756603743411,-0.4788475386154248,global,1
PCA,5,ABpxpp,-0.603678427672063,-0.6564228037003103,global,2
PCA,5,ABpxpa,-0.5989389505030299,-0.5153116324495324,global,2
PCA,5,ABpxppp,-0.5857300317516105,-0.5631868900597502,global,3
PCA,5,ABpxppa,-0.594522650152705,-0.7785866810154022,global,3
PCA,5,ABpxpap,-0.62478528611284,-0.8176416282919836,global,3
PCA,5,ABpxpaa,-0.7021043094769678,-0.5858221338980703,global,3
PCA,5,ABpxpppp,-0.678502366647684,-0.5743198306134821,local,4
PCA,5,ABpxpppa,-0.6200435823358889,-0.770620045515837,local,4
PCA,5,ABpxppap,-0.7148277915759425,-0.23616951734388547,local,4
PCA,5,ABpxppaa,-0.7291795187106319,-0.8741960561416297,local,4
PCA,5,ABpxpaap,-0.7283655116490753,-0.8991353854618802,local,4
PCA,5,ABpxpaaa,-0.6930626694204419,-0.7896894890038424,local,4
PCA,5,ABpxp,-0.37851013959095947,-0.2533596273134632,global,1
PCA,5,ABpxpp,-0.5460496939052573,-0.6427719733703092,global,2
PCA,5,ABpxpa,-0.6643432374544912,-0.5868076519202822,global,2
PCA,5,ABpxppp,-0.5847583899165701,-0.569307469631434,global,3
PCA,5,ABpxppa,-0.6115032759674092,-0.7853421856559207,global,3
PCA,5,ABpxpap,-0.6549528388692377,-0.8067834915501118,global,3
PCA,5,ABpxpaa,-0.7459187356802142,-0.4596382832890584,global,3
PCA,5,ABpxpppp,-0.6647326823261798,-0.5727999808956357,local,4
PCA,5,ABpxpppa,-0.6433736324755618,-0.7792716907685394,local,4
PCA,5,ABpxppap,-0.7082587981114887,-0.2998181614087677,local,4
PCA,5,ABpxppaa,-0.7271887044168516,-0.8753024500382226,local,4
PCA,5,ABpxpaap,-0.7132531948579792,-0.8943581861491348,local,4
PCA,5,ABpxpaaa,-0.6622901199556863,-0.7924184588624044,local,4
PCA,5,ABpxp,-0.4772149870831506,-0.3058682447730397,global,1
PCA,5,ABpxpp,-0.6312742109765598,-0.5582510340805682,global,2
PCA,5,ABpxpa,-0.6370725907211403,-0.6456770691770226,global,2
PCA,5,ABpxppp,-0.5689254561087933,-0.512810326525671,global,3
PCA,5,ABpxppa,-0.6626126291381693,-0.770345987158956,global,3
PCA,5,ABpxpap,-0.6219117124101077,-0.8519811926145687,global,3
PCA,5,ABpxpaa,-0.6721913751527385,-0.6392699035181648,global,3
PCA,5,ABpxpppp,-0.7030608428548557,-0.5474151155116309,local,4
PCA,5,ABpxpppa,-0.6527581257206506,-0.745950397365634,local,4
PCA,5,ABpxppap,-0.7061293425063353,-0.1898019721078813,local,4
PCA,5,ABpxppaa,-0.715734967644448,-0.8753608643247269,local,4
PCA,5,ABpxpaap,-0.6768790112489623,-0.883900002986642,local,4
PCA,5,ABpxpaaa,-0.6460492662138212,-0.7965224288881236,local,4
PCA,5,ABpxp,-0.5135656502556807,-0.3698957512828291,global,1
PCA,5,ABpxpp,-0.5702863251905024,-0.7440409650881084,global,2
PCA,5,ABpxpa,-0.7150857342768936,-0.5547356855034346,global,2
PCA,5,ABpxppp,-0.6346534195092028,-0.5583509069383993,global,3
PCA,5,ABpxppa,-0.6296590689035517,-0.790302336766198,global,3
PCA,5,ABpxpap,-0.6674659538777854,-0.838037437129641,global,3
PCA,5,ABpxpaa,-0.6979741857894487,-0.5545459857070105,global,3
PCA,5,ABpxpppp,-0.6581156946575109,-0.5634397086232162,local,4
PCA,5,ABpxpppa,-0.6122143301623153,-0.7418926795614885,local,4
PCA,5,ABpxppap,-0.664069591797585,-0.27138617751543714,local,4
PCA,5,ABpxppaa,-0.7463594063548755,-0.8869622948261977,local,4
PCA,5,ABpxpaap,-0.7114572967444486,-0.8825421224836238,local,4
PCA,5,ABpxpaaa,-0.6527681993983957,-0.8012885050471714,local,4
PCA,5,ABpxp,-0.4607747024503043,-0.37423418759479976,global,1
PCA,5,ABpxpp,-0.5621574251343352,-0.6054134384010025,global,2
PCA,5,ABpxpa,-0.5862032126300353,-0.6034951567475225,global,2
PCA,5,ABpxppp,-0.6180966274993713,-0.5589155702406348,global,3
PCA,5,ABpxppa,-0.5836765778761068,-0.8016577205044,global,3
PCA,5,ABpxpap,-0.5848427552087586,-0.7917973932301847,global,3
PCA,5,ABpxpaa,-0.7380032635191275,-0.5599846660348772,global,3
